#TYPE Deserialized.System.Management.ManagementObject#root\cimv2\Win32_Service
"PSComputerName","RunspaceId","PSShowComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AcceptPause","AcceptStop","Caption","CheckPoint","CreationClassName","DelayedAutoStart","Description","DesktopInteract","DisplayName","ErrorControl","ExitCode","InstallDate","Name","PathName","ProcessId","ServiceSpecificExitCode","ServiceType","Started","StartMode","StartName","State","Status","SystemCreationClassName","SystemName","TagId","WaitHint"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""FDResPub""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""FDResPub""","False","True","Function Discovery Resource Publication","0","Win32_Service",,"Publishes this computer and resources attached to this computer so they can be discovered over the network.  If this service is stopped, network resources will no longer be published and they will not be discovered by other computers on the network.","False","Function Discovery Resource Publication","Normal","0",,"FDResPub","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","1912","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""FontCache""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""FontCache""","False","True","Windows Font Cache Service","0","Win32_Service",,"Optimizes performance of applications by caching commonly used font data. Applications will start this service if it is not already running. It can be disabled, though doing so will degrade application performance.","False","Windows Font Cache Service","Normal","0",,"FontCache","C:\Windows\system32\svchost.exe -k LocalService","1164","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""gpsvc""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""gpsvc""","False","True","Group Policy Client","0","Win32_Service",,"The service is responsible for applying settings configured by administrators for the computer and users through the Group Policy component. If the service is stopped or disabled, the settings will not be applied and applications and components will not be manageable through Group Policy. Any components or applications that depend on the Group Policy component might not be functional if the service is stopped or disabled.","False","Group Policy Client","Normal","0",,"gpsvc","C:\Windows\system32\svchost.exe -k GPSvcGroup","1264","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""gupdate""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""gupdate""","False","False","Google Update Service (gupdate)","0","Win32_Service",,"Keeps your Google software up to date. If this service is disabled or stopped, your Google software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Google software using it.","False","Google Update Service (gupdate)","Normal","0",,"gupdate","""C:\Program Files\Google\Update\GoogleUpdate.exe"" /svc","0","0","Own Process","False","Auto","LocalSystem","Stopped","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""iphlpsvc""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""iphlpsvc""","False","True","IP Helper","0","Win32_Service",,"Provides tunnel connectivity using IPv6 transition technologies (6to4, ISATAP, Port Proxy, and Teredo), and IP-HTTPS. If this service is stopped, the computer will not have the enhanced connectivity benefits that these technologies offer.","False","IP Helper","Normal","0",,"iphlpsvc","C:\Windows\System32\svchost.exe -k NetSvcs","1188","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""LanmanServer""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""LanmanServer""","True","True","Server","0","Win32_Service",,"Supports file, print, and named-pipe sharing over the network for this computer. If this service is stopped, these functions will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Server","Normal","0",,"LanmanServer","C:\Windows\system32\svchost.exe -k netsvcs","1188","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""LanmanWorkstation""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""LanmanWorkstation""","True","True","Workstation","0","Win32_Service",,"Creates and maintains client network connections to remote servers using the SMB protocol. If this service is stopped, these connections will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Workstation","Normal","0",,"LanmanWorkstation","C:\Windows\System32\svchost.exe -k NetworkService","1452","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""lmhosts""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""lmhosts""","False","True","TCP/IP NetBIOS Helper","0","Win32_Service",,"Provides support for the NetBIOS over TCP/IP (NetBT) service and NetBIOS name resolution for clients on the network, therefore enabling users to share files, print, and log on to the network. If this service is stopped, these functions might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","TCP/IP NetBIOS Helper","Normal","0",,"lmhosts","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","1096","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""MMCSS""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""MMCSS""","False","False","Multimedia Class Scheduler","0","Win32_Service",,"Enables relative prioritization of work based on system-wide task priorities. This is intended mainly for multimedia applications.  If this service is stopped, individual tasks resort to their default priority.","False","Multimedia Class Scheduler","Normal","0",,"MMCSS","C:\Windows\system32\svchost.exe -k netsvcs","0","0","Share Process","False","Auto","LocalSystem","Stopped","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""MpsSvc""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""MpsSvc""","False","True","Windows Firewall","0","Win32_Service",,"Windows Firewall helps protect your computer by preventing unauthorized users from gaining access to your computer through the Internet or a network.","False","Windows Firewall","Normal","0",,"MpsSvc","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","1592","0","Share Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""MsMpSvc""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""MsMpSvc""","False","True","Microsoft Antimalware Service","0","Win32_Service",,"Helps protect users from malware and other potentially unwanted software","False","Microsoft Antimalware Service","Normal","0",,"MsMpSvc","""c:\Program Files\Microsoft Security Client\MsMpEng.exe""","984","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Netlogon""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""Netlogon""","True","True","Netlogon","0","Win32_Service",,"Maintains a secure channel between this computer and the domain controller for authenticating users and services. If this service is stopped, the computer may not authenticate users and services and the domain controller cannot register DNS records. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Netlogon","Normal","0",,"Netlogon","C:\Windows\system32\lsass.exe","712","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""NlaSvc""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""NlaSvc""","False","True","Network Location Awareness","0","Win32_Service",,"Collects and stores configuration information for the network and notifies programs when this information is modified. If this service is stopped, configuration information might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Network Location Awareness","Normal","0",,"NlaSvc","C:\Windows\System32\svchost.exe -k NetworkService","1452","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""nsi""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""nsi""","False","True","Network Store Interface Service","0","Win32_Service",,"This service delivers network notifications (e.g. interface addition/deleting etc) to user mode clients. Stopping this service will cause loss of network connectivity. If this service is disabled, any other services that explicitly depend on this service will fail to start.","False","Network Store Interface Service","Normal","0",,"nsi","C:\Windows\system32\svchost.exe -k LocalService","1164","0","Share Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""PlugPlay""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""PlugPlay""","False","False","Plug and Play","0","Win32_Service",,"Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability.","False","Plug and Play","Normal","0",,"PlugPlay","C:\Windows\system32\svchost.exe -k DcomLaunch","828","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Power""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""Power""","False","False","Power","0","Win32_Service",,"Manages power policy and power policy notification delivery.","False","Power","Normal","0",,"Power","C:\Windows\system32\svchost.exe -k DcomLaunch","828","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""ProfSvc""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""ProfSvc""","False","True","User Profile Service","0","Win32_Service",,"This service is responsible for loading and unloading user profiles. If this service is stopped or disabled, users will no longer be able to successfully logon or logoff, applications may have problems getting to users' data, and components registered to receive profile event notifications will not receive them.","False","User Profile Service","Normal","0",,"ProfSvc","C:\Windows\system32\svchost.exe -k netsvcs","1188","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""RpcEptMapper""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""RpcEptMapper""","False","False","RPC Endpoint Mapper","0","Win32_Service",,"Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly.","False","RPC Endpoint Mapper","Normal","0",,"RpcEptMapper","C:\Windows\system32\svchost.exe -k RPCSS","900","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
